lat;lon;x;y;z;val;dqc;
 62.5383;6.58774;-430150;-23163;NA;31.2;1;
 59.2573;18.6437;207426;-410578;NA;24;1;
 60.9979;8.97654;-324455;-207461;807;19.3;0;
 56.2123;15.6441;40091;-756238;26;17.1;0;
 56.9664;10.1011;-298217;-660727;7;19.7;0;
 61.1873;6.85177;-435711;-173954;45;20.4;0;
 57.5413;11.9379;-183455;-603492;NA;18.6;1;
 67.2889;14.7304;-11608;477392;52;20.2;0;
 56.3653;8.61774;-394914;-719702;23;23.9;3;
 63.0925;7.81056;-361030;30489;70;24.3;0;
 59.2148;10.3378;-265659;-411558;54.7542;17.5;0;
 59.9252;10.7735;-235673;-334315;NA;23.5;1;
 55.6661;13.0804;-121293;-815795;5;17.5;0;
 55.5284;8.40302;-417752;-811589;12;19.1;0;
 55.6185;12.4103;-163829;-819640;5;17.5;0;
 59.9585;11.0559;-219719;-331614;114.19;23.2;0;
 63.4773;10.9577;-200593;59381;87;27.3;0;
 58.4514;8.76875;-363055;-488690;15;15.7;0;
 59.8809;8.72002;-350352;-329874;953;11.7;0;
 59.15;9.66949;-304256;-415795;13;15.8;0;
 56.0573;12.6925;-144222;-771202;38;16.9;0;
 57.2809;16.4828;89533;-635915;9;19.7;5;
 59.7577;9.83486;-289406;-349086;NA;17.4;1;
 56.323;10.0391;-307529;-732181;NA;20.9;1;
 64.7523;20.9874;283697;208095;29;20.7;0;
 67.1009;15.3985;17288;456458;7;18.2;0;
 60.0304;8.83881;-342153;-313945;NA;14.3;1;
 58.7053;15.7493;43394;-477729;65;21.7;0;
 59.3139;18.1101;176770;-405875;28;18.2;4;
 59.3953;5.29701;-548255;-359639;32;14.9;0;
 59.9179;10.7512;-236968;-335044;12;23;0;
 59.2602;11.1911;-216800;-409711;55;20.6;0;
 60.0214;5.28822;-538256;-290628;48;17;0;
 60.266;11.6673;-183919;-299353;NA;21.5;1;
 62.0626;6.21291;-456405;-73007;85;25.1;0;
 56.8363;13.978;-62502;-686139;NA;16.8;1;
 65.3145;25.379;480305;296278;10;16.6;0;
 63.4522;14.4922;-25237;50383;288;17.9;5;
 60.5106;25.0978;550962;-233546;64;19;0;
 60.1756;24.9342;547845;-271782;15;30.3;4;
 62.3765;6.59752;-431997;-41067;NA;25;1;
 55.3484;10.3406;-296776;-842458;27;19.4;4;
 62.1876;11.0057;-207116;-83903;526;23.3;5;
 56.5011;12.9489;-126618;-722103;12;16.2;0;
 63.7033;20.3682;264159;89238;10;17.9;0;
 58.97;5.61196;-537482;-409169;NA;14.9;1;
 59.9574;10.7346;-237601;-330594;154;19.4;0;
 54.9084;9.6146;-347045;-888030;3;22.1;0;
 55.8389;12.2717;-171545;-794607;61;17.4;0;
 59.9417;10.6762;-240967;-332121;114;20.7;0;
 62.297;25.7143;551339;-32134;129;20.9;0;
 58.9012;6.01278;-515756;-420043;29;18.6;0;
 62.7844;22.854;398417;387;NA;23;1;
 63.2616;9.78868;-260432;39647;34.961;28.5;4;
 59.7615;10.0664;-276426;-349682;17;20;0;
 64.6463;16.5362;73169;183960;358;17.7;5;
 57.2897;18.4481;208067;-630384;31.8012;24.1;0;
 60.4846;24.6597;527675;-240080;100;19.3;0;
 59.3182;18.2267;183368;-405070;20;22.4;0;
 55.6689;8.40327;-416124;-795929;19;20.2;0;
 59.6874;10.5113;-252117;-359741;38;20.5;0;
 60.6946;23.941;485439;-222614;123;17.2;5;
 62.348;5.68747;-478931;-37761;0;20.8;0;
 66.2506;14.5512;-20132;361720;525;19.8;0;
 59.9297;10.4925;-251281;-332751;112;20.9;0;
 58.4208;12.3251;-156190;-506458;53;21;0;
 63.8586;20.3442;261547;106350;36;16.6;0;
 60.4496;5.21843;-534871;-242924;71;17.8;0;
 55.628;12.0642;-185661;-817636;43;18.5;0;
 56.1533;10.1013;-305126;-751415;17;21;0;
 60.0734;10.9954;-222289;-318638;223;23.9;0;
 59.7586;17.7712;155387;-357266;47;22.1;0;
 59.1362;15.1282;7329;-429944;56;23.3;0;
 59.3959;18.069;174000;-396862;19;23.6;0;
 58.4777;8.72879;-365090;-485545;93;15;0;
 55.8286;12.0663;-184504;-795191;3;18.5;0;
 60.3364;5.3391;-530209;-256380;28;19.6;0;
 59.6201;14.9296;-3966;-376038;119;21.3;0;
 55.5217;8.44605;-415113;-812615;14;18.9;0;
 60.6465;8.39541;-359662;-243283;959;13.6;0;
 59.511;10.2846;-266267;-378425;135;17.9;0;
 59.7183;10.8225;-234440;-357485;157;22.6;0;
 63.4005;10.3415;-231739;52932;176;43.3;4;
 56.6032;9.87317;-315297;-700126;31;26.4;4;
 60.9528;10.6154;-236682;-219614;NA;23.1;1;
 55.3947;11.3506;-232229;-841432;48;22.3;0;
 58.9163;5.73639;-531267;-416126;6;17;0;
 60.0571;24.0249;499891;-292240;35;21.2;0;
 59.0419;17.2987;131759;-438105;28;35.2;4;
 59.3302;18.0255;171880;-404290;24;24.4;0;
 59.8518;10.8036;-234530;-342580;NA;20.8;1;
 55.7904;12.4818;-158554;-800575;NA;18.6;1;
 56.2995;10.8368;-258325;-738314;9;17.7;0;
 62.8507;8.51932;-328271;-46;14;23.6;0;
 56.2056;8.99633;-373225;-739753;NA;18.2;1;
 59.2813;17.9639;168634;-409896;44;21.1;0;
 59.8743;10.5377;-249193;-339081;NA;21.4;1;
 56.846;9.89637;-311721;-673174;NA;18.3;1;
 60.139;11.196;-210735;-312023;214;20.1;0;
 55.6578;12.4058;-163936;-815228;14;19.5;0;
 59.6876;10.6525;-244197;-360264;136;20.9;0;
 55.8706;12.3299;-167740;-791214;44;18.1;0;
 58.4265;12.9182;-121552;-507104;NA;24.3;1;
 58.1575;8.00903;-410711;-516732;20;16.3;0;
 55.359;10.3816;-294084;-841461;19;20.2;0;
 58.8656;9.40213;-322235;-446076;32;17.5;0;
 55.7117;12.5302;-155847;-809503;24;18;0;
 55.8475;9.79631;-326851;-784052;43;20.2;0;
 59.4711;17.8075;158818;-389170;NA;27.2;1;
 54.8868;9.66686;-343886;-890726;NA;22.5;1;
 56.1025;12.2434;-172058;-765041;NA;17.3;1;
 60.2394;9.42347;-307755;-293728;848;14.7;0;
 63.5567;10.6754;-213988;69101;13;24.6;0;
 55.7987;12.5434;-154642;-799796;NA;16.9;1;
 55.5719;12.9367;-130709;-826064;9;17.7;0;
 58.8525;5.75768;-531073;-423340;32;21.5;4;
 57.5886;12.0781;-174822;-598607;47;16.8;0;
 54.9148;11.1204;-250106;-894305;10;22.3;0;
 59.1839;10.8696;-235622;-417066;64;20.1;0;
 55.776;12.096;-182903;-801162;5;19.2;0;
 60.5727;12.0218;-162790;-266212;158;24.4;0;
 58.5061;8.93228;-352981;-483528;17;15.2;0;
 64.9436;25.4006;487942;255707;5;20;0;
 61.1165;9.19314;-311631;-195393;950;19.5;0;
 61.1664;24.0382;483328;-169899;81;19.1;0;
 63.4294;10.5081;-223241;55548;27;22;0;
 60.4088;5.22568;-535166;-247473;27;17.4;0;
 59.3937;6.09746;-503353;-366361;NA;17.8;1;
 59.9673;10.8724;-229865;-329995;200;20.7;0;
 58.3343;8.58431;-375067;-500630;34;16.4;0;
 62.054;26.6854;605666;-50013;104;13;5;
 55.7972;12.484;-158386;-799819;28;19;0;
 59.7318;10.1421;-272443;-353304;NA;18.6;1;
 58.664;7.06385;-459019;-454225;610;15.1;0;
 65.5922;14.014;-45352;288688;NA;27.3;1;
 59.9814;11.028;-221114;-328973;178.6;20.7;0;
 65.6607;21.9411;317832;313136;0;18.1;0;
 60.205;5.63299;-516319;-273239;NA;18.5;1;
 61.3695;11.8102;-169951;-177111;598;18.8;0;
 61.0428;9.85192;-277013;-206578;901;18.1;0;
 55.7465;12.5067;-157178;-805550;32;17.7;0;
 57.0626;12.2888;-164700;-657867;9;19.1;0;
 59.3979;18.0609;173531;-396661;23;22.3;0;
 59.761;9.9577;-282509;-349266;0;19;0;
 69.9794;23.2989;317634;798661;59;12.7;0;
 58.5066;15.2395;13953;-500112;NA;27;1;
 67.0655;21.2821;272494;465778;276;14;5;
 59.6109;17.8088;158212;-373609;31;22.2;0;
 60.243;5.71806;-511054;-269732;NA;18.1;1;
 59.8635;22.4245;414165;-324997;4;24.9;5;
 60.0692;11.0175;-221093;-319180;NA;20.5;1;
 56.1213;10.1209;-304179;-755079;46;20.3;0;
 59.7616;10.1335;-272673;-349958;85.1949;19.1;0;
 59.4013;13.4905;-85593;-399408;59;26.8;0;
 60.0533;18.5995;199952;-322201;21;26.8;0;
 62.2065;6.1321;-458376;-56580;51;27.4;0;
 60.8267;7.48847;-406502;-217948;NA;14;1;
 59.4302;10.6342;-247168;-388800;45;18.5;0;
 56.0818;12.6822;-144766;-768438;46;17;0;
 58.9389;17.2569;129767;-449663;39;20.6;0;
 56.1817;15.8319;51824;-759528;21;17.7;0;
 55.8375;12.2053;-175724;-794585;29.5376;17.1;0;
 59.3031;18.0819;175226;-407154;8;22.9;0;
 56.9755;13.0653;-117839;-669302;111;16.8;0;
 61.4779;12.1307;-152349;-165870;461;21.1;0;
 62.5169;7.76789;-370347;-32871;15;29;0;
 57.7413;11.7987;-190677;-580783;14;17.3;0;
 60.1791;10.3397;-257774;-304449;NA;18.5;1;
 58.943;5.93584;-519487;-414810;66;16.1;0;
 55.648;12.1175;-182192;-815549;44;18.3;0;
 59.76;10.0586;-276875;-349815;NA;18.8;1;
 55.2325;8.96032;-385681;-848085;42;22.8;0;
 60.1501;24.8861;545648;-274996;10;25;4;
 59.7328;10.1482;-272093;-353218;207;17.8;0;
 60.1958;24.7078;535117;-271465;44;22.5;0;
 55.6569;12.4071;-163858;-815332;13;18.1;0;
 60.4081;5.20448;-536329;-247374;104;17.5;0;
 58.2707;12.2811;-159466;-523078;56;21.9;0;
 62.6849;7.46084;-383815;-12512;13;25.3;0;
 60.5726;9.12612;-320738;-255335;272.751;20.2;0;
 59.5569;11.332;-206905;-377177;112;22.2;0;
 58.5127;16.4677;85484;-498482;20;20.4;0;
 60.2541;12.0633;-162142;-301741;157;24.9;0;
 58.0378;7.41064;-447281;-526011;60;18.5;0;
 59.6829;10.6563;-244019;-360801;123;18.8;0;
 60.856;6.48555;-460048;-207955;460;19.3;0;
 58.9557;5.60497;-538111;-410688;5;14.8;0;
 56.0328;10.2678;-295767;-765645;NA;23.6;1;
 60.8026;24.6211;520307;-205402;102;18.9;0;
 63.5329;25.8762;536458;104732;139;15.8;5;
 59.2849;17.9763;169321;-409462;42;21.7;0;
 63.8458;20.2943;259227;104729;50;17.8;0;
 55.59;11.8498;-199418;-821247;64;17.9;0;
 59.931;10.6903;-240262;-333362;49;20.1;0;
 59.9057;10.7969;-234511;-336567;51;23.6;0;
 57.0166;9.88162;-311104;-654093;21;19.6;0;
 66.3314;14.1005;-40222;370931;NA;29.3;1;
 59.1801;10.4298;-260700;-415791;55;16.4;0;
 59.2912;18.035;172624;-408605;36;23.9;0;
 59.52;17.9101;164372;-383470;NA;23.3;1;
 59.5959;5.58656;-528753;-339965;15;18.4;0;
 58.7706;5.82672;-528431;-432946;173;15.8;0;
 60.8346;11.3062;-200192;-235086;293.443;22.2;0;
 59.7359;10.027;-278850;-352355;149;17.3;0;
 63.4407;10.6021;-218490;56478;44;21.9;0;
 62.3027;7.26006;-399091;-53491;0;27.7;4;
 59.283;11.0661;-223751;-406747;NA;21.4;1;
 59.5041;10.6861;-243683;-380784;52;19.5;0;
 57.3403;9.67946;-320374;-617050;12.912;20.6;0;
 56.0639;12.7006;-143689;-770482;60;16.7;0;
 59.9388;10.9955;-223216;-333595;165;21.8;0;
 60.3847;24.6731;530068;-250964;65;19.2;0;
 55.6542;12.5649;-153902;-816024;3;18.8;0;
 59.329;18.0284;172051;-404416;21;26.5;4;
 55.4377;10.3715;-294091;-832614;17;23;0;
 62.2066;6.13071;-458446;-56559;107.2;27.3;0;
 59.919;10.7611;-236408;-334958;7;21.6;0;
 62.6975;12.3837;-133406;-30922;802;22.8;0;
 59.7521;10.1715;-270627;-351173;30;19.6;0;
 60.3674;23.7306;479016;-260265;92;19.5;0;
 59.9838;11.2297;-209883;-329383;122;23.3;0;
 59.4438;10.4333;-258416;-386499;26;19.7;0;
 60.3865;5.80026;-504282;-254572;44;18.6;0;
 60.9479;7.10293;-425612;-202064;79;20.8;0;
 60.2562;24.8114;539762;-263953;30.2095;19.4;0;
 60.159;24.9182;547253;-273744;20;23.3;4;
 55.5385;12.2221;-176115;-828100;NA;17.7;1;
 60.265;5.10866;-543975;-262311;18;18.3;0;
 63.1788;21.8412;342591;38123;9;14.9;0;
 59.2267;11.0137;-227117;-412824;4;21.8;0;
 55.6708;12.5555;-154425;-814143;17;18.2;0;
 58.0058;7.52946;-440724;-530378;5;17.9;0;
 61.5274;24.0239;476951;-130243;121;22.2;0;
 59.9115;10.6107;-244841;-335228;52;22.2;0;
 63.1198;7.7098;-365725;34074;39;31.7;4;
 56.12;10.1622;-301621;-755419;42;21.7;0;
 59.548;5.84967;-514832;-347379;38;18;0;
 58.3946;15.6556;38321;-512434;72;23.1;0;
 58.4181;8.66495;-369448;-491795;53;15.5;0;
 55.6665;12.473;-159653;-814423;NA;17.9;1;
 62.9659;8.70122;-317834;11787;39;25.2;0;
 60.4665;5.3624;-526778;-242253;NA;19.5;1;
 59.1365;10.1872;-274877;-419626;60;15.5;0;
 59.5676;16.0682;60265;-381387;32;22;0;
 59.3977;13.6369;-77302;-399995;NA;20.5;1;
 59.4283;17.955;167376;-393559;36;36.9;4;
 59.4482;7.98206;-396617;-373524;NA;15.4;1;
 55.8652;12.0711;-184015;-791110;18;18.8;0;
 59.7643;10.85;-232568;-352473;NA;22.4;1;
 58.6661;5.63424;-541132;-442875;34;16;0;
 60.2277;24.9218;546275;-266156;17;19.6;0;
 59.7143;9.62545;-301516;-352941;213;15.5;0;
 70.248;23.3816;316866;828938;63;12.4;5;
 59.8222;10.3232;-261573;-344016;0;20.3;0;
 55.9878;12.4249;-161250;-778342;36;18.2;0;
 55.4156;9.05148;-377980;-828185;56;24.3;0;
 59.3045;5.51594;-537462;-371491;34;16;0;
 58.9019;5.96384;-518535;-419572;22;16.9;0;
 57.7505;11.9563;-181249;-580213;46;17.8;0;
 58.8809;5.66532;-535885;-419441;36;14.9;0;
 63.4223;11.7382;-162209;51073;97;24.7;5;
 59.2796;10.4587;-258272;-404848;NA;17.8;1;
 55.9007;12.4805;-158152;-788227;20;17.9;0;
 55.915;14.3124;-43155;-789493;10;16;0;
 59.4104;10.6948;-243890;-391232;38;20.8;0;
 55.1739;14.8044;-12529;-872764;NA;17.3;1;
 57.7007;12.9441;-122629;-588102;212.7;18.9;0;
 54.926;12.1681;-182561;-896575;25.0715;23.7;4;
 61.3793;7.28152;-410287;-155584;265;20.1;0;
 57.7659;18.8099;226725;-576065;14;22.6;0;
 62.6051;9.70488;-270615;-32763;590;23.6;0;
 61.4653;23.8836;470535;-138117;101;27.7;4;
 60.2968;5.30804;-532563;-260481;56;17.7;0;
 58.9892;16.163;66779;-445730;41;22.1;0;
 60.1729;10.2541;-262551;-304791;95;20.2;0;
 56.0696;12.103;-180982;-768335;34;24.2;4;
 59.8925;10.6299;-243915;-337412;8;20.8;0;
 57.6675;12.0946;-173437;-589851;70;17.5;0;
 59.6443;10.6417;-245129;-365034;48;20.9;0;
 69.2253;18.2836;130283;696999;48;14.5;0;
 55.0674;11.8685;-201088;-879832;4;20.3;0;
 55.9263;12.0692;-183823;-784269;9;18.7;0;
 56.0181;10.0041;-312343;-766039;97;21.8;0;
 59.9274;10.9499;-225834;-334703;173;21.2;0;
 58.8491;5.72477;-533006;-423443;24;15;0;
 66.8558;13.7078;-56606;429650;14;25.1;0;
 64.5058;11.9482;-146057;170923;NA;22.9;1;
 59.4108;6.01165;-507908;-363800;NA;17.8;1;
 58.2586;8.38192;-387725;-507830;0;17.9;0;
 59.4964;16.0415;58887;-389342;13;23.3;0;
 59.9357;10.6258;-243816;-332597;126;21.2;0;
 56.2992;10.4346;-283244;-736654;NA;19.5;1;
 61.9879;5.07011;-516596;-72580;125;19.1;0;
 58.8558;5.7493;-531499;-422907;NA;15;1;
 55.4358;10.3684;-294303;-832813;13;25;0;
 59.4712;18.3861;191521;-387582;50;23;0;
 55.4385;10.3438;-295842;-832398;10;22.5;0;
 56.082;9.57045;-338790;-756713;107;19.9;0;
 59.7278;11.06;-221064;-357270;155;24.2;0;
 59.9278;10.6564;-242173;-333591;NA;23.5;1;
 60.0244;17.3044;128164;-328720;63;19.9;0;
 60.0161;12.8734;-118310;-329985;208;22;0;
 59.3441;18.066;174105;-402634;34;20;0;
 56.177;10.2141;-297916;-749298;48.655;19.5;0;
 58.8645;5.74105;-531830;-421879;37;16;0;
 58.8799;5.67782;-535189;-419656;40;15.3;0;
 59.7411;10.7621;-237657;-354729;57;22.1;0;
 59.3677;17.9837;169313;-400228;NA;22.7;1;
 60.8007;23.486;459330;-214258;113;20.9;5;
 60.0018;11.3035;-205664;-327620;117;20.6;0;
 64.0328;11.3696;-176690;119837;0;24.8;0;
 55.725;9.54371;-343843;-796410;58;20.2;0;
 58.1852;13.9703;-60561;-535504;141;22.8;0;
 60.1652;24.8609;544011;-273548;4;22.3;0;
 58.1462;7.9269;-415655;-517457;117;16.9;0;
 55.7702;12.0947;-183014;-801808;17;18.1;0;
 55.3535;11.6843;-211252;-847195;15;19.3;0;
 59.9214;10.7322;-238000;-334585;29;21.4;0;
 57.8233;12.2711;-162170;-572934;80.9978;18.2;0;
 59.1122;18.1109;177903;-428321;38;25.9;0;
 59.9231;10.7376;-237687;-334416;47;22.3;0;
 56.1161;12.3187;-167298;-763718;11;18;0;
 59.8528;17.5506;142608;-347296;46;23.4;0;
 64.6961;21.271;297702;203153;0;14.7;0;
 59.3513;18.8954;221104;-399284;9;26.1;4;
 59.009;10.1554;-277759;-433659;12;16.7;0;
 61.1378;10.4647;-243353;-198518;299;26.8;4;
 61.9627;11.1079;-203336;-109193;458;25.7;0;
 59.8784;10.8027;-234387;-339621;164;20.6;0;
 60.2678;24.7482;536117;-263205;27;19;0;
 58.5178;7.69381;-424595;-474742;459;13.3;0;
 60.188;19.6949;259612;-303321;21;22.4;0;
 60.4086;5.21816;-535578;-247433;38;18.3;0;
 59.1285;10.2732;-270040;-420880;26;17.4;0;
 55.4474;13.7171;-81558;-841302;38;17;0;
 59.1627;10.32;-267094;-417274;26;17;0;
 59.1944;11.1727;-218283;-416968;30;21.1;0;
 59.9375;10.9967;-223158;-333744;163;21.7;0;
 55.9626;12.5042;-156396;-781358;31;17;0;
 60.6698;17.2065;120257;-257113;9;17.1;0;
 56.2472;12.6673;-145025;-749902;NA;17;1;
 62.4604;6.38051;-441841;-30345;47;25.3;0;
 55.8713;12.8394;-135743;-792337;4;17.4;0;
 57.9168;14.0859;-54188;-565554;170;23.2;0;
 60.3911;5.42892;-524413;-251096;200;17.6;0;
 55.8917;8.41313;-412952;-771165;8;18.2;0;
 62.27;25.9116;561902;-33386;90;18.8;0;
 58.1869;11.7782;-189407;-531053;53;18.7;0;
 55.673;12.5425;-155237;-813866;6;18.2;0;
 56.134;13.0407;-122204;-763341;31;17.5;0;
 59.2254;9.63354;-305603;-407252;NA;15.1;1;
 68.612;16.5002;61144;625794;NA;15.2;1;
 55.7354;12.5441;-154869;-806883;32;17.4;0;
 57.727;11.7437;-194031;-582213;29;26.6;3;
 58.036;7.46963;-443844;-526619;0;18.2;0;
 57.1277;12.2685;-165623;-650546;10;19.6;0;
 59.7637;8.73592;-350738;-342950;681;13.2;0;
 62.323;5.62806;-482369;-40067;NA;21.3;1;
 56.3053;9.75725;-325125;-732769;37.3199;23.9;0;
 59.4368;18.1231;176844;-392163;11.6148;24;0;
 61.4117;7.28493;-409675;-152028;38;19.9;0;
 59.8942;10.5646;-247541;-336974;13;22.5;0;
 62.754;7.2451;-393821;-3579;157;27.1;0;
 56.7161;9.84074;-316276;-687381;70;22.3;0;
 55.7305;12.5325;-155621;-807404;18;18.3;0;
 58.7758;5.85005;-527014;-432563;143;15.8;0;
 55.5672;9.72826;-333687;-815002;21;21.7;0;
 59.4985;10.2551;-268033;-379692;140;18.3;0;
 59.3318;18.0445;172950;-404061;23;28.1;4;
 59.4586;18.317;187689;-389188;NA;19.1;1;
 60.9534;25.8229;581909;-178534;NA;27.7;1;
 63.4308;10.4023;-228479;56075;8;44.4;4;
 59.9497;11.3417;-203871;-333534;144;23.2;0;
 60.0795;11.0656;-218355;-318200;804;19.7;0;
 55.6951;12.4449;-161301;-811151;16;18.1;0;
 69.6446;18.9069;152135;745241;28;12.7;0;
 60.7383;11.495;-190554;-246359;363;22.7;0;
 66.3196;14.2223;-34792;369546;66;19.8;0;
 66.6121;17.5226;111549;404111;467;17.3;5;
 63.1689;9.74287;-263558;29560;0;24.2;0;
 58.3798;12.2984;-157940;-510962;70;22.5;0;
 58.4243;6.97343;-467550;-480099;NA;16.4;1;
 61.4212;10.393;-244937;-166799;900;17.4;4;
 59.351;18.2703;185658;-401295;13;21.7;0;
 60.3124;5.35152;-529932;-259124;61.5203;18.6;0;
 61.4537;5.89938;-482136;-137787;18;21.2;0;
 60.7692;11.1558;-208769;-241873;222;21.7;0;
 59.006;9.73752;-301694;-432110;28;17.5;0;
 58.5216;13.8947;-64362;-497912;75;22.8;0;
 60.3602;5.34361;-529567;-253798;23;19;0;
 59.4118;10.6965;-243784;-391083;35;19.2;0;
 65.6013;15.2612;12010;289378;395;18.1;5;
 59.7488;10.2987;-263538;-352068;73;20.3;0;
 59.8627;10.8029;-234489;-341367;126;19.8;0;
 56.1605;10.186;-299800;-751009;29;21.3;0;
 60.7602;11.126;-210446;-242776;228;21.9;0;
 57.6497;12.0315;-177293;-591664;37;18.2;0;
 59.9063;10.5474;-248406;-335563;65;21.8;0;
 59.937;11.0259;-221536;-333901;189;20.4;0;
 58.09;7.79819;-423888;-522849;0;21.6;0;
 55.0613;10.5872;-283302;-875689;34;19.8;0;
 55.2181;10.13;-311270;-856033;14;21.8;0;
 60.1847;24.9144;546606;-270949;6;36;4;
 60.1665;24.933;547935;-272793;13;21.4;0;
 59.4993;18.6026;203579;-383792;25;25.2;4;
 59.9313;10.6047;-245024;-333006;109;22.1;0;
 59.7355;10.3311;-261832;-353678;110;17.6;0;
 63.6861;20.2954;260742;87035;4;26.8;0;
 59.4977;18.0668;173335;-385540;25;25.5;0;
 59.3744;18.199;181484;-398895;NA;21.5;1;
 54.9271;9.98514;-323054;-887868;46;21;0;
 55.7834;14.1969;-50587;-804148;8;16.2;0;
 56.0914;9.54193;-340476;-755514;119;19.7;0;
 54.9831;9.51003;-353053;-879108;50;21.8;0;
 55.6991;12.578;-152885;-811028;8;17.1;0;
 61.6516;12.1584;-150025;-146634;NA;21.1;1;
 63.4323;10.4307;-227058;56140;NA;22.7;1;
 62.6044;11.5643;-175706;-39294;741;23.8;0;
 67.3811;14.6138;-16567;487701;0;20.1;0;
 60.535;6.0765;-486952;-240337;NA;16;1;
 55.3365;11.7049;-210038;-849166;21;20.1;0;
 58.4761;8.79461;-361287;-486094;70;15.7;0;
 58.9479;5.70776;-532390;-412404;78;14.6;0;
 59.2077;10.926;-232241;-414624;36;21.2;0;
 59.622;16.5551;87584;-374769;26;25.5;0;
 61.4758;10.1318;-258339;-159720;796;20.8;0;
 56.1633;10.1464;-302238;-750511;71;20.5;0;
 59.6256;18.7365;210320;-369315;17;18.8;0;
 62.4294;6.30318;-446246;-33227;NA;21.3;1;
 55.8217;12.0201;-187443;-795830;NA;18.9;1;
 55.6462;12.4875;-158827;-816732;NA;18.1;1;
 55.6699;13.1335;-117926;-815468;19;18.7;0;
 60.2031;24.7067;534935;-270671;40;21.8;0;
 59.1349;11.4304;-203969;-424433;122;20.2;0;
 59.4681;18.0981;175262;-388749;51;21.7;0;
 63.4249;10.4026;-228511;55419;9;20.8;0;
 69.6823;18.9504;153568;749560;82;12.4;0;
 60.3696;22.4479;408953;-268878;4;17.9;0;
 58.925;16.615;92907;-452323;0;22.9;0;
 55.8234;12.4301;-161660;-796752;43;22.5;4;
 62.2041;5.57475;-487024;-52747;NA;21.4;1;
 55.8719;12.324;-168105;-791053;43;18.1;0;
 60.2658;19.9793;274638;-293504;12;17.9;0;
 57.6477;12.0359;-177041;-591899;51;17.4;0;
 61.4861;21.7968;360235;-149302;3;16.9;0;
 59.187;9.63274;-306005;-411512;63;16.1;0;
 54.9114;9.71599;-340499;-888236;33;25;0;
 55.9982;12.201;-175211;-776593;NA;17.8;1;
 58.1091;7.95119;-414686;-521729;NA;20.6;1;
 54.7023;11.9702;-196492;-921076;41;23.2;0;
 60.5617;8.20653;-370905;-251596;1057;14.7;0;
 69.5077;20.2098;204014;733554;NA;16.1;1;
 59.832;22.9274;442512;-325130;2;21.7;0;
 60.3983;25.6763;584309;-240776;29;21.4;0;
 59.9176;10.7641;-236252;-335125;28.228;19.9;0;
 60.185;5.46251;-525977;-274059;68;18.3;0;
 56.1063;10.0704;-307450;-756514;71;27.1;4;
 62.5519;8.95936;-309166;-35295;762;25.7;0;
 60.3865;9.18853;-319209;-276273;NA;15.5;1;
 55.3693;10.0496;-315095;-838736;77;21.2;0;
 60.2772;24.1549;503567;-266967;77;18.8;0;
 59.3195;16.4741;83795;-408566;41;24.9;0;
 57.7361;12.9449;-122455;-584153;160;17.5;0;
 58.4852;16.3156;76689;-501740;8;21.9;0;
 60.0861;10.2892;-261320;-314571;92;20.9;0;
 57.7357;11.777;-192000;-581342;52.5898;17.7;0;
 55.6886;9.40985;-352612;-799748;18;18.7;0;
 61.0575;7.81602;-385989;-194453;412;17.1;0;
 58.9444;5.70231;-532757;-412745;115;14.9;0;
 59.9509;10.9441;-225992;-332071;213;21.2;0;
 63.1674;14.6539;-17371;18661;330;18;0;
 59.1205;5.6114;-535074;-392570;24;15.9;0;
 59.3047;18.0297;172252;-407117;25;21.4;0;
 61.227;26.2762;600726;-144374;99;17.1;0;
 55.9558;12.1796;-176758;-781278;NA;17.4;1;
 59.6471;9.65412;-300533;-360533;164;16.7;0;
 59.6463;18.8306;215473;-366702;16;22.2;4;
 56.4771;9.99578;-308869;-714783;14;22.5;0;
 60.133;11.2133;-209817;-312746;207;20.4;0;
 58.619;7.98528;-406497;-465410;493;14;0;
 60.3363;5.36373;-528869;-256594;91;18.9;0;
 65.3713;21.1614;285328;277433;6;19.2;0;
 56.2579;10.3347;-289766;-740819;-14;21;1;
 58.619;5.62348;-542513;-447981;NA;14.7;1;
 59.3207;13.4926;-85685;-408388;59;23.4;0;
 62.15;6.08988;-461413;-62501;NA;27.5;1;
 70.1353;29.3305;541609;856218;80;11.6;0;
 63.4254;10.3831;-229474;55544;8;25;0;
 61.9885;5.07387;-516391;-72545;166;18.2;0;
 59.2886;10.7516;-241573;-404986;14;20;0;
 62.0129;7.63932;-383304;-87804;NA;21.7;1;
 63.4287;10.4356;-226843;55724;97;30;4;
 60.5122;26.9546;651163;-216014;7;23.1;0;
 61.1173;10.73;-229291;-201768;NA;20.8;1;
 66.3191;14.1661;-37307;369522;30;20.4;0;
 55.9676;11.9235;-192733;-779222;NA;19.1;1;
 59.9363;10.7769;-235402;-333094;85;21.5;0;
 60.4162;5.85744;-500700;-251747;NA;15.9;1;
 59.2618;10.4795;-257230;-406910;17;17.3;0;
 67.8536;20.5966;235197;550614;368;25.9;5;
 59.3539;10.4604;-257592;-396598;56;16.4;0;
 61.1187;10.4536;-244098;-200595;177.91;22.9;0;
 59.2129;10.9671;-229864;-414194;11;22.5;0;
 55.7872;12.4703;-159292;-800905;NA;23.2;1;
 55.6441;13.2133;-112966;-818501;14;17.9;0;
 59.4022;17.9853;169226;-396384;26.4711;22.4;0;
 56.4458;9.4003;-345839;-715241;35;19.2;0;
 61.1826;10.3027;-251667;-192923;NA;24.4;1;
